sub_id,trial_num,dot,age,gender,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
pilot_9,27,12/10/15,3.397672827,male,horse,some,1662,all,none,some,somehorse,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/horse.png,images/dog.png,images/dog.png,images/horse.png,horse,horse,horse,horse,horse,dog,dog,horse,sheep,sheep,sheep,sheep,horse,dog,sheep,L,N,all
pilot_9,28,12/10/15,3.397672827,male,barn,none,3733,some,all,none,nonebarn,images/map.png,images/map.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,barn,barn,barn,barn,map,map,barn,barn,bee,bee,bee,bee,barn,map,bee,C,N,all
pilot_9,29,12/10/15,3.397672827,male,guitar,some,1690,all,none,some,someguitar,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/guitar.png,images/book.png,images/book.png,images/guitar.png,guitar,guitar,guitar,guitar,guitar,book,book,guitar,soccer,soccer,soccer,soccer,guitar,book,soccer,L,N,all
pilot_9,30,12/10/15,3.397672827,male,plate,some,1283,none,all,some,someplate,images/train.png,images/train.png,images/train.png,images/train.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/key.png,images/key.png,images/plate.png,plate,plate,plate,plate,plate,key,key,plate,train,train,train,train,plate,key,train,C,N,all
pilot_10,1,12/13/15,3.832991102,female,flower,some,11483,none,all,some,someflower,images/table.png,images/table.png,images/table.png,images/table.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/train.png,images/train.png,images/flower.png,images/flower.png,flower,flower,flower,flower,train,train,flower,flower,table,table,table,table,flower,train,table,C,N,all
pilot_10,2,12/13/15,3.832991102,female,trafficlight,all,7955,none,all,some,alltrafficlight,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/cupcake.png,images/cupcake.png,images/trafficlight.png,images/trafficlight.png,trafficlight,trafficlight,trafficlight,trafficlight,cupcake,cupcake,trafficlight,trafficlight,chair,chair,chair,chair,trafficlight,cupcake,chair,C,Y,all
pilot_10,3,12/13/15,3.832991102,female,necklace,some,7009,some,all,none,somenecklace,images/necklace.png,images/necklace.png,images/shirt.png,images/shirt.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,necklace,necklace,necklace,necklace,necklace,necklace,shirt,shirt,glasses,glasses,glasses,glasses,necklace,shirt,glasses,C,N,all
pilot_10,4,12/13/15,3.832991102,female,pear,some,5227,all,some,none,somepear,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/apple.png,images/apple.png,images/pear.png,images/pear.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,pear,pear,pear,pear,apple,apple,pear,pear,orange,orange,orange,orange,pear,apple,orange,L,N,all
pilot_10,5,12/13/15,3.832991102,female,balloon,none,9750,all,none,some,noneballoon,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/book.png,images/book.png,images/book.png,images/book.png,images/paintbrush.png,images/balloon.png,images/paintbrush.png,images/balloon.png,balloon,balloon,balloon,balloon,paintbrush,balloon,paintbrush,balloon,book,book,book,book,balloon,paintbrush,book,L,N,all
pilot_10,6,12/13/15,3.832991102,female,partyhat,some,3063,all,some,none,somepartyhat,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/bus.png,images/partyhat.png,images/bus.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,partyhat,partyhat,partyhat,partyhat,partyhat,bus,partyhat,bus,clock,clock,clock,clock,partyhat,bus,clock,L,N,all
pilot_10,7,12/13/15,3.832991102,female,map,none,6799,all,some,none,nonemap,images/map.png,images/map.png,images/map.png,images/map.png,images/map.png,images/tree.png,images/tree.png,images/map.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,map,map,map,map,map,tree,tree,map,plane,plane,plane,plane,map,tree,plane,L,N,all
pilot_10,8,12/13/15,3.832991102,female,plate,none,5474,all,none,some,noneplate,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/plate.png,images/firetruck.png,images/plate.png,images/firetruck.png,plate,plate,plate,plate,plate,firetruck,plate,firetruck,barn,barn,barn,barn,plate,firetruck,barn,L,N,all
pilot_10,9,12/13/15,3.832991102,female,teddybear,none,4104,all,none,some,noneteddybear,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/teddybear.png,images/soccer.png,images/soccer.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,teddybear,soccer,soccer,teddybear,drum,drum,drum,drum,teddybear,soccer,drum,L,N,all
pilot_10,10,12/13/15,3.832991102,female,giraffe,none,2198,all,some,none,nonegiraffe,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/lion.png,images/giraffe.png,images/lion.png,images/giraffe.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,giraffe,giraffe,giraffe,giraffe,lion,giraffe,lion,giraffe,cow,cow,cow,cow,giraffe,lion,cow,L,N,all
pilot_10,11,12/13/15,3.832991102,female,cup,some,2126,all,none,some,somecup,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/butterfly.png,images/cup.png,images/cup.png,images/butterfly.png,cup,cup,cup,cup,butterfly,cup,cup,butterfly,comb,comb,comb,comb,cup,butterfly,comb,L,N,all
pilot_10,12,12/13/15,3.832991102,female,fish,all,2066,all,some,none,allfish,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/chicken.png,images/fish.png,images/fish.png,images/chicken.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,fish,fish,fish,fish,chicken,fish,fish,chicken,penguin,penguin,penguin,penguin,fish,chicken,penguin,L,Y,all
pilot_10,13,12/13/15,3.832991102,female,fork,none,5580,none,some,all,nonefork,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/fork.png,images/stroller.png,images/stroller.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,fork,fork,fork,fork,fork,stroller,stroller,fork,lamp,lamp,lamp,lamp,fork,stroller,lamp,R,N,all
pilot_10,14,12/13/15,3.832991102,female,spoon,all,1865,none,all,some,allspoon,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/bee.png,images/bee.png,images/spoon.png,images/spoon.png,spoon,spoon,spoon,spoon,bee,bee,spoon,spoon,fence,fence,fence,fence,spoon,bee,fence,C,Y,all
pilot_10,15,12/13/15,3.832991102,female,cake,some,3154,all,some,none,somecake,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/strawberry.png,images/strawberry.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,cake,cake,cake,cake,cake,cake,strawberry,strawberry,popsicle,popsicle,popsicle,popsicle,cake,strawberry,popsicle,L,N,all
pilot_10,16,12/13/15,3.832991102,female,present,some,2695,some,all,none,somepresent,images/present.png,images/house.png,images/present.png,images/house.png,images/present.png,images/present.png,images/present.png,images/present.png,images/car.png,images/car.png,images/car.png,images/car.png,present,present,present,present,present,house,present,house,car,car,car,car,present,house,car,C,N,all
pilot_10,17,12/13/15,3.832991102,female,phone,some,7973,all,some,none,somephone,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/key.png,images/phone.png,images/key.png,images/phone.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,phone,phone,phone,phone,key,phone,key,phone,toothbrush,toothbrush,toothbrush,toothbrush,phone,key,toothbrush,L,N,all
pilot_10,18,12/13/15,3.832991102,female,hat,all,3693,all,some,none,allhat,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/shoe.png,images/shoe.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,hat,hat,hat,hat,hat,hat,shoe,shoe,shorts,shorts,shorts,shorts,hat,shoe,shorts,L,Y,all
pilot_10,19,12/13/15,3.832991102,female,dog,none,4338,none,some,all,nonedog,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/bear.png,images/bear.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,dog,dog,dog,dog,bear,bear,dog,dog,owl,owl,owl,owl,dog,bear,owl,R,N,all
pilot_10,20,12/13/15,3.832991102,female,scissors,all,2451,all,some,none,allscissors,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/block.png,images/scissors.png,images/block.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,scissors,scissors,scissors,scissors,scissors,block,scissors,block,boat,boat,boat,boat,scissors,block,boat,L,Y,all
pilot_10,21,12/13/15,3.832991102,female,cat,none,2199,some,all,none,nonecat,images/pig.png,images/pig.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,cat,cat,cat,cat,pig,pig,cat,cat,turtle,turtle,turtle,turtle,cat,pig,turtle,C,N,all
pilot_10,22,12/13/15,3.832991102,female,bird,all,6615,none,all,some,allbird,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/goat.png,images/bird.png,images/goat.png,bird,bird,bird,bird,bird,goat,bird,goat,horse,horse,horse,horse,bird,goat,horse,C,Y,all
pilot_10,23,12/13/15,3.832991102,female,mitten,all,2286,some,all,none,allmitten,images/dress.png,images/dress.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,mitten,mitten,mitten,mitten,dress,dress,mitten,mitten,purse,purse,purse,purse,mitten,dress,purse,C,Y,all
pilot_10,24,12/13/15,3.832991102,female,banana,some,2733,none,some,all,somebanana,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/banana.png,images/carrot.png,images/banana.png,images/carrot.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,banana,banana,banana,banana,banana,carrot,banana,carrot,cookie,cookie,cookie,cookie,banana,carrot,cookie,R,N,all
pilot_10,25,12/13/15,3.832991102,female,elephant,all,3412,some,all,none,allelephant,images/elephant.png,images/tiger.png,images/tiger.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,elephant,elephant,elephant,elephant,elephant,tiger,tiger,elephant,sheep,sheep,sheep,sheep,elephant,tiger,sheep,C,Y,all
pilot_10,26,12/13/15,3.832991102,female,bucket,none,3720,none,all,some,nonebucket,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/crayon.png,images/crayon.png,images/bucket.png,images/bucket.png,bucket,bucket,bucket,bucket,crayon,crayon,bucket,bucket,guitar,guitar,guitar,guitar,bucket,crayon,guitar,C,N,all
pilot_10,27,12/13/15,3.832991102,female,pizza,all,4378,all,none,some,allpizza,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/pretzel.png,images/pizza.png,images/pizza.png,images/pretzel.png,pizza,pizza,pizza,pizza,pretzel,pizza,pizza,pretzel,donut,donut,donut,donut,pizza,pretzel,donut,L,Y,all
pilot_10,28,12/13/15,3.832991102,female,zipper,all,1743,some,none,all,allzipper,images/zipper.png,images/zipper.png,images/sock.png,images/sock.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,zipper,zipper,zipper,zipper,zipper,zipper,sock,sock,watch,watch,watch,watch,zipper,sock,watch,R,Y,all
pilot_10,29,12/13/15,3.832991102,female,bike,some,2428,none,some,all,somebike,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/pencil.png,images/bike.png,images/bike.png,images/pencil.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,bike,bike,bike,bike,pencil,bike,bike,pencil,bell,bell,bell,bell,bike,pencil,bell,R,N,all
pilot_10,30,12/13/15,3.832991102,female,frog,none,2717,some,none,all,nonefrog,images/frog.png,images/duck.png,images/duck.png,images/frog.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,frog,frog,frog,frog,frog,duck,duck,frog,monkey,monkey,monkey,monkey,frog,duck,monkey,R,N,all
pilot_11,1,12/13/15,5.25119781,female,clock,none,30457,some,none,all,noneclock,images/comb.png,images/clock.png,images/comb.png,images/clock.png,images/map.png,images/map.png,images/map.png,images/map.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,clock,clock,clock,clock,comb,clock,comb,clock,map,map,map,map,clock,comb,map,R,N,all
pilot_11,2,12/13/15,5.25119781,female,dog,some,7464,all,none,some,somedog,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/fish.png,images/dog.png,images/fish.png,images/dog.png,dog,dog,dog,dog,fish,dog,fish,dog,chicken,chicken,chicken,chicken,dog,fish,chicken,L,N,all
pilot_11,3,12/13/15,5.25119781,female,turtle,all,5403,some,all,none,allturtle,images/cat.png,images/cat.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,turtle,turtle,turtle,turtle,cat,cat,turtle,turtle,cow,cow,cow,cow,turtle,cat,cow,C,Y,all
pilot_11,4,12/13/15,5.25119781,female,monkey,none,4724,some,all,none,nonemonkey,images/giraffe.png,images/monkey.png,images/monkey.png,images/giraffe.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,monkey,monkey,monkey,monkey,giraffe,monkey,monkey,giraffe,tiger,tiger,tiger,tiger,monkey,giraffe,tiger,C,N,all
pilot_11,5,12/13/15,5.25119781,female,flower,some,2936,all,some,none,someflower,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/plane.png,images/flower.png,images/plane.png,images/present.png,images/present.png,images/present.png,images/present.png,flower,flower,flower,flower,flower,plane,flower,plane,present,present,present,present,flower,plane,present,L,N,all
pilot_11,6,12/13/15,5.25119781,female,frog,some,2357,none,some,all,somefrog,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/bear.png,images/frog.png,images/bear.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,frog,frog,frog,frog,bear,frog,bear,frog,horse,horse,horse,horse,frog,bear,horse,R,N,all
pilot_11,7,12/13/15,5.25119781,female,trafficlight,none,9234,none,all,some,nonetrafficlight,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/partyhat.png,images/partyhat.png,trafficlight,trafficlight,trafficlight,trafficlight,trafficlight,trafficlight,partyhat,partyhat,cup,cup,cup,cup,trafficlight,partyhat,cup,C,N,all
pilot_11,8,12/13/15,5.25119781,female,lion,some,2679,none,some,all,somelion,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/duck.png,images/lion.png,images/duck.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,lion,lion,lion,lion,duck,lion,duck,lion,elephant,elephant,elephant,elephant,lion,duck,elephant,R,N,all
pilot_11,9,12/13/15,5.25119781,female,sock,all,1843,some,all,none,allsock,images/sock.png,images/watch.png,images/sock.png,images/watch.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,sock,sock,sock,sock,sock,watch,sock,watch,zipper,zipper,zipper,zipper,sock,watch,zipper,C,Y,all
pilot_11,10,12/13/15,5.25119781,female,cake,some,1605,none,all,some,somecake,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/orange.png,images/cake.png,images/cake.png,images/orange.png,cake,cake,cake,cake,orange,cake,cake,orange,pretzel,pretzel,pretzel,pretzel,cake,orange,pretzel,C,N,all
pilot_11,11,12/13/15,5.25119781,female,pizza,none,2181,none,some,all,nonepizza,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/pizza.png,images/strawberry.png,images/pizza.png,images/strawberry.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,pizza,pizza,pizza,pizza,pizza,strawberry,pizza,strawberry,pear,pear,pear,pear,pizza,strawberry,pear,R,N,all
pilot_11,12,12/13/15,5.25119781,female,block,none,16245,some,all,none,noneblock,images/crayon.png,images/block.png,images/crayon.png,images/block.png,images/block.png,images/block.png,images/block.png,images/block.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,block,block,block,block,crayon,block,crayon,block,bell,bell,bell,bell,block,crayon,bell,C,N,all
pilot_11,13,12/13/15,5.25119781,female,fork,all,1895,all,some,none,allfork,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/bus.png,images/bus.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,fork,fork,fork,fork,fork,fork,bus,bus,cupcake,cupcake,cupcake,cupcake,fork,bus,cupcake,L,Y,all
pilot_11,14,12/13/15,5.25119781,female,cookie,all,2721,all,some,none,allcookie,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/apple.png,images/cookie.png,images/apple.png,images/cookie.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,cookie,cookie,cookie,cookie,apple,cookie,apple,cookie,popsicle,popsicle,popsicle,popsicle,cookie,apple,popsicle,L,Y,all
pilot_11,15,12/13/15,5.25119781,female,pig,all,1819,some,none,all,allpig,images/pig.png,images/pig.png,images/owl.png,images/owl.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,pig,pig,pig,pig,pig,pig,owl,owl,bird,bird,bird,bird,pig,owl,bird,R,Y,all
pilot_11,16,12/13/15,5.25119781,female,drum,none,1869,none,some,all,nonedrum,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/bike.png,images/drum.png,images/drum.png,images/bike.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,drum,drum,drum,drum,bike,drum,drum,bike,scissors,scissors,scissors,scissors,drum,bike,scissors,R,N,all
pilot_11,17,12/13/15,5.25119781,female,plate,none,3841,all,none,some,noneplate,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/plate.png,images/house.png,images/plate.png,images/house.png,plate,plate,plate,plate,plate,house,plate,house,toothbrush,toothbrush,toothbrush,toothbrush,plate,house,toothbrush,L,N,all
pilot_11,18,12/13/15,5.25119781,female,shoe,some,1824,some,all,none,someshoe,images/necklace.png,images/necklace.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,shoe,shoe,shoe,shoe,necklace,necklace,shoe,shoe,glasses,glasses,glasses,glasses,shoe,necklace,glasses,C,N,all
pilot_11,19,12/13/15,5.25119781,female,mitten,all,2974,all,none,some,allmitten,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/shirt.png,images/shirt.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,shirt,shirt,mitten,mitten,hat,hat,hat,hat,mitten,shirt,hat,L,Y,all
pilot_11,20,12/13/15,5.25119781,female,barn,all,4122,all,some,none,allbarn,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/lamp.png,images/lamp.png,images/barn.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,barn,barn,barn,barn,barn,lamp,lamp,barn,spoon,spoon,spoon,spoon,barn,lamp,spoon,L,Y,all
pilot_11,21,12/13/15,5.25119781,female,bee,some,1438,none,some,all,somebee,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/bee.png,images/train.png,images/bee.png,images/train.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,bee,bee,bee,bee,bee,train,bee,train,firetruck,firetruck,firetruck,firetruck,bee,train,firetruck,R,N,all
pilot_11,22,12/13/15,5.25119781,female,dress,none,1721,some,none,all,nonedress,images/dress.png,images/dress.png,images/purse.png,images/purse.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,dress,dress,dress,dress,dress,dress,purse,purse,shorts,shorts,shorts,shorts,dress,purse,shorts,R,N,all
pilot_11,23,12/13/15,5.25119781,female,key,all,1965,all,none,some,allkey,images/key.png,images/key.png,images/key.png,images/key.png,images/table.png,images/table.png,images/table.png,images/table.png,images/key.png,images/phone.png,images/phone.png,images/key.png,key,key,key,key,key,phone,phone,key,table,table,table,table,key,phone,table,L,Y,all
pilot_11,24,12/13/15,5.25119781,female,fence,some,3194,all,none,some,somefence,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/chair.png,images/chair.png,images/fence.png,images/fence.png,fence,fence,fence,fence,chair,chair,fence,fence,butterfly,butterfly,butterfly,butterfly,fence,chair,butterfly,L,N,all
pilot_11,25,12/13/15,5.25119781,female,tree,none,1665,some,all,none,nonetree,images/car.png,images/tree.png,images/car.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,tree,tree,tree,tree,car,tree,car,tree,stroller,stroller,stroller,stroller,tree,car,stroller,C,N,all
pilot_11,26,12/13/15,5.25119781,female,banana,some,2248,some,all,none,somebanana,images/donut.png,images/banana.png,images/donut.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,banana,banana,banana,banana,donut,banana,donut,banana,carrot,carrot,carrot,carrot,banana,donut,carrot,C,N,all
pilot_11,27,12/13/15,5.25119781,female,bucket,none,2018,all,none,some,nonebucket,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/paintbrush.png,images/bucket.png,images/bucket.png,images/paintbrush.png,bucket,bucket,bucket,bucket,paintbrush,bucket,bucket,paintbrush,teddybear,teddybear,teddybear,teddybear,bucket,paintbrush,teddybear,L,N,all
pilot_11,28,12/13/15,5.25119781,female,balloon,all,2551,all,none,some,allballoon,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/book.png,images/book.png,images/book.png,images/book.png,images/balloon.png,images/soccer.png,images/balloon.png,images/soccer.png,balloon,balloon,balloon,balloon,balloon,soccer,balloon,soccer,book,book,book,book,balloon,soccer,book,L,Y,all
pilot_11,29,12/13/15,5.25119781,female,goat,some,3127,none,all,some,somegoat,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/sheep.png,images/goat.png,images/sheep.png,goat,goat,goat,goat,goat,sheep,goat,sheep,penguin,penguin,penguin,penguin,goat,sheep,penguin,C,N,all
pilot_11,30,12/13/15,5.25119781,female,boat,all,2620,some,all,none,allboat,images/boat.png,images/guitar.png,images/boat.png,images/guitar.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,boat,boat,boat,boat,boat,guitar,boat,guitar,pencil,pencil,pencil,pencil,boat,guitar,pencil,C,Y,all
pilot_12,1,12/13/15,6.370978782,male,goat,all,1849,some,all,none,allgoat,images/goat.png,images/monkey.png,images/monkey.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,goat,goat,goat,goat,goat,monkey,monkey,goat,bird,bird,bird,bird,goat,monkey,bird,C,Y,all
pilot_12,2,12/13/15,6.370978782,male,pencil,all,1652,none,all,some,allpencil,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/block.png,images/block.png,images/pencil.png,pencil,pencil,pencil,pencil,pencil,block,block,pencil,boat,boat,boat,boat,pencil,block,boat,C,Y,all
pilot_12,3,12/13/15,6.370978782,male,cup,some,5362,some,none,all,somecup,images/cup.png,images/barn.png,images/cup.png,images/barn.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,cup,cup,cup,cup,cup,barn,cup,barn,trafficlight,trafficlight,trafficlight,trafficlight,cup,barn,trafficlight,L,Y,some
pilot_12,4,12/13/15,6.370978782,male,car,none,10044,some,none,all,nonecar,images/car.png,images/phone.png,images/car.png,images/phone.png,images/train.png,images/train.png,images/train.png,images/train.png,images/car.png,images/car.png,images/car.png,images/car.png,car,car,car,car,car,phone,car,phone,train,train,train,train,car,phone,train,C,Y,none
pilot_12,5,12/13/15,6.370978782,male,bus,none,3441,none,some,all,nonebus,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/tree.png,images/bus.png,images/tree.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,bus,bus,bus,bus,tree,bus,tree,bus,fork,fork,fork,fork,bus,tree,fork,L,Y,none
pilot_12,6,12/13/15,6.370978782,male,bee,some,2935,all,none,some,somebee,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/house.png,images/house.png,images/house.png,images/house.png,images/cupcake.png,images/bee.png,images/cupcake.png,images/bee.png,bee,bee,bee,bee,cupcake,bee,cupcake,bee,house,house,house,house,bee,cupcake,house,R,Y,some
pilot_12,7,12/13/15,6.370978782,male,elephant,none,8157,none,some,all,noneelephant,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/elephant.png,images/elephant.png,images/chicken.png,images/chicken.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,elephant,elephant,elephant,elephant,elephant,elephant,chicken,chicken,owl,owl,owl,owl,elephant,chicken,owl,L,Y,none
pilot_12,8,12/13/15,6.370978782,male,cookie,all,6618,none,all,some,allcookie,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/pretzel.png,images/cookie.png,images/pretzel.png,cookie,cookie,cookie,cookie,cookie,pretzel,cookie,pretzel,strawberry,strawberry,strawberry,strawberry,cookie,pretzel,strawberry,C,Y,all
pilot_12,9,12/13/15,6.370978782,male,popsicle,some,2712,none,all,some,somepopsicle,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/carrot.png,images/popsicle.png,images/carrot.png,popsicle,popsicle,popsicle,popsicle,popsicle,carrot,popsicle,carrot,pear,pear,pear,pear,popsicle,carrot,pear,R,Y,some
