sub_id,trial_num,dot,time,age,sex,english,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
12016_9,30,1/20/16,14:50,5.297741273,F,0.5,donut,none,3469,all,none,some,nonedonut,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/donut.png,images/popsicle.png,images/popsicle.png,images/donut.png,donut,donut,donut,donut,donut,popsicle,popsicle,donut,cookie,cookie,cookie,cookie,donut,popsicle,cookie,R,N,some
11916_10,1,1/20/16,15:22,3.392197125,F,1,crayon,none,6794,some,none,all,nonecrayon,images/bike.png,images/bike.png,images/crayon.png,images/crayon.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,crayon,crayon,crayon,crayon,bike,bike,crayon,crayon,guitar,guitar,guitar,guitar,crayon,bike,guitar,C,Y,none
11916_10,2,1/20/16,15:22,3.392197125,F,1,cake,all,2676,some,none,all,allcake,images/cake.png,images/cake.png,images/pear.png,images/pear.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,cake,cake,cake,cake,cake,cake,pear,pear,popsicle,popsicle,popsicle,popsicle,cake,pear,popsicle,R,Y,all
11916_10,3,1/20/16,15:22,3.392197125,F,1,plane,none,4273,none,all,some,noneplane,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/cupcake.png,images/cupcake.png,images/plane.png,images/plane.png,plane,plane,plane,plane,cupcake,cupcake,plane,plane,clock,clock,clock,clock,plane,cupcake,clock,L,Y,none
11916_10,4,1/20/16,15:22,3.392197125,F,1,zipper,none,6496,all,none,some,nonezipper,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/purse.png,images/zipper.png,images/zipper.png,images/purse.png,zipper,zipper,zipper,zipper,purse,zipper,zipper,purse,watch,watch,watch,watch,zipper,purse,watch,C,Y,none
11916_10,5,1/20/16,15:22,3.392197125,F,1,duck,all,1564,some,all,none,allduck,images/horse.png,images/duck.png,images/duck.png,images/horse.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,duck,duck,duck,duck,horse,duck,duck,horse,chicken,chicken,chicken,chicken,duck,horse,chicken,C,Y,all
11916_10,6,1/20/16,15:22,3.392197125,F,1,turtle,none,2855,all,none,some,noneturtle,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/turtle.png,images/tiger.png,images/turtle.png,images/tiger.png,turtle,turtle,turtle,turtle,turtle,tiger,turtle,tiger,elephant,elephant,elephant,elephant,turtle,tiger,elephant,C,Y,none
11916_10,7,1/20/16,15:22,3.392197125,F,1,stroller,none,4830,none,some,all,nonestroller,images/map.png,images/map.png,images/map.png,images/map.png,images/stroller.png,images/stroller.png,images/chair.png,images/chair.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,stroller,stroller,stroller,stroller,stroller,stroller,chair,chair,map,map,map,map,stroller,chair,map,L,Y,none
11916_10,8,1/20/16,15:22,3.392197125,F,1,shoe,some,3663,some,none,all,someshoe,images/shirt.png,images/shoe.png,images/shoe.png,images/shirt.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,shoe,shoe,shoe,shoe,shirt,shoe,shoe,shirt,sock,sock,sock,sock,shoe,shirt,sock,R,N,all
11916_10,9,1/20/16,15:22,3.392197125,F,1,flower,none,3489,all,none,some,noneflower,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/present.png,images/present.png,images/flower.png,images/flower.png,flower,flower,flower,flower,present,present,flower,flower,phone,phone,phone,phone,flower,present,phone,C,Y,none
11916_10,10,1/20/16,15:22,3.392197125,F,1,teddybear,all,3032,none,some,all,allteddybear,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/teddybear.png,images/bell.png,images/teddybear.png,images/bell.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,teddybear,bell,teddybear,bell,balloon,balloon,balloon,balloon,teddybear,bell,balloon,R,Y,all
11916_10,11,1/20/16,15:22,3.392197125,F,1,cup,none,2496,some,all,none,nonecup,images/cup.png,images/partyhat.png,images/partyhat.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/car.png,images/car.png,images/car.png,images/car.png,cup,cup,cup,cup,cup,partyhat,partyhat,cup,car,car,car,car,cup,partyhat,car,R,Y,none
11916_10,12,1/20/16,15:22,3.392197125,F,1,bear,none,3829,all,none,some,nonebear,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/bear.png,images/dog.png,images/dog.png,images/bear.png,bear,bear,bear,bear,bear,dog,dog,bear,penguin,penguin,penguin,penguin,bear,dog,penguin,C,Y,none
11916_10,13,1/20/16,15:22,3.392197125,F,1,drum,none,1815,none,some,all,nonedrum,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/book.png,images/book.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,drum,drum,drum,drum,book,book,drum,drum,soccer,soccer,soccer,soccer,drum,book,soccer,L,Y,none
11916_10,14,1/20/16,15:22,3.392197125,F,1,cookie,all,3594,none,some,all,allcookie,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/cookie.png,images/strawberry.png,images/cookie.png,images/strawberry.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,cookie,cookie,cookie,cookie,cookie,strawberry,cookie,strawberry,banana,banana,banana,banana,cookie,strawberry,banana,R,Y,all
11916_10,15,1/20/16,15:22,3.392197125,F,1,bus,some,2473,all,some,none,somebus,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/tree.png,images/tree.png,images/bus.png,images/bus.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,bus,bus,bus,bus,tree,tree,bus,bus,firetruck,firetruck,firetruck,firetruck,bus,tree,firetruck,C,Y,some
11916_10,16,1/20/16,15:22,3.392197125,F,1,cow,some,4395,some,none,all,somecow,images/monkey.png,images/cow.png,images/monkey.png,images/cow.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,cow,cow,cow,cow,monkey,cow,monkey,cow,giraffe,giraffe,giraffe,giraffe,cow,monkey,giraffe,R,N,all
11916_10,17,1/20/16,15:22,3.392197125,F,1,pig,some,2245,none,some,all,somepig,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/owl.png,images/pig.png,images/owl.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,pig,pig,pig,pig,owl,pig,owl,pig,bird,bird,bird,bird,pig,owl,bird,R,N,all
11916_10,18,1/20/16,15:22,3.392197125,F,1,hat,some,2955,all,some,none,somehat,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/dress.png,images/dress.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,hat,hat,hat,hat,hat,hat,dress,dress,necklace,necklace,necklace,necklace,hat,dress,necklace,L,N,all
11916_10,19,1/20/16,15:22,3.392197125,F,1,apple,some,2032,none,some,all,someapple,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/carrot.png,images/apple.png,images/apple.png,images/carrot.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,apple,apple,apple,apple,carrot,apple,apple,carrot,orange,orange,orange,orange,apple,carrot,orange,R,N,all
11916_10,20,1/20/16,15:22,3.392197125,F,1,barn,some,3076,none,all,some,somebarn,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/spoon.png,images/barn.png,images/spoon.png,barn,barn,barn,barn,barn,spoon,barn,spoon,comb,comb,comb,comb,barn,spoon,comb,C,N,all
11916_10,21,1/20/16,15:22,3.392197125,F,1,toothbrush,some,1930,all,some,none,sometoothbrush,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/lamp.png,images/toothbrush.png,images/lamp.png,images/toothbrush.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,toothbrush,toothbrush,toothbrush,toothbrush,lamp,toothbrush,lamp,toothbrush,fork,fork,fork,fork,toothbrush,lamp,fork,L,N,all
11916_10,22,1/20/16,15:22,3.392197125,F,1,plate,none,2057,none,some,all,noneplate,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/trafficlight.png,images/trafficlight.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,plate,plate,plate,plate,trafficlight,trafficlight,plate,plate,fence,fence,fence,fence,plate,trafficlight,fence,L,Y,none
11916_10,23,1/20/16,15:22,3.392197125,F,1,glasses,all,2934,all,none,some,allglasses,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/glasses.png,images/shorts.png,images/shorts.png,images/glasses.png,glasses,glasses,glasses,glasses,glasses,shorts,shorts,glasses,mitten,mitten,mitten,mitten,glasses,shorts,mitten,L,Y,all
11916_10,24,1/20/16,15:22,3.392197125,F,1,donut,all,1097,all,none,some,alldonut,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pizza.png,images/donut.png,images/donut.png,images/pizza.png,donut,donut,donut,donut,pizza,donut,donut,pizza,pretzel,pretzel,pretzel,pretzel,donut,pizza,pretzel,L,Y,all
11916_10,25,1/20/16,15:22,3.392197125,F,1,goat,some,1488,some,none,all,somegoat,images/goat.png,images/goat.png,images/fish.png,images/fish.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,goat,goat,goat,goat,goat,goat,fish,fish,cat,cat,cat,cat,goat,fish,cat,R,N,all
11916_10,26,1/20/16,15:22,3.392197125,F,1,frog,some,1645,all,some,none,somefrog,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/sheep.png,images/sheep.png,images/frog.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,frog,frog,frog,frog,frog,sheep,sheep,frog,lion,lion,lion,lion,frog,sheep,lion,L,N,all
11916_10,27,1/20/16,15:22,3.392197125,F,1,bee,all,1958,all,some,none,allbee,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/house.png,images/bee.png,images/bee.png,images/house.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,bee,bee,bee,bee,house,bee,bee,house,butterfly,butterfly,butterfly,butterfly,bee,house,butterfly,L,Y,all
11916_10,28,1/20/16,15:22,3.392197125,F,1,bucket,all,1900,some,all,none,allbucket,images/bucket.png,images/bucket.png,images/paintbrush.png,images/paintbrush.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,bucket,bucket,bucket,bucket,bucket,bucket,paintbrush,paintbrush,pencil,pencil,pencil,pencil,bucket,paintbrush,pencil,C,Y,all
11916_10,29,1/20/16,15:22,3.392197125,F,1,block,all,4517,some,none,all,allblock,images/scissors.png,images/block.png,images/block.png,images/scissors.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/block.png,images/block.png,images/block.png,images/block.png,block,block,block,block,scissors,block,block,scissors,boat,boat,boat,boat,block,scissors,boat,R,Y,all
11916_10,30,1/20/16,15:22,3.392197125,F,1,table,all,1767,none,all,some,alltable,images/key.png,images/key.png,images/key.png,images/key.png,images/table.png,images/table.png,images/table.png,images/table.png,images/train.png,images/table.png,images/table.png,images/train.png,table,table,table,table,train,table,table,train,key,key,key,key,table,train,key,C,Y,all
12016_11,1,1/20/16,15:42,4.183436003,F,1,goat,all,4465,some,none,all,allgoat,images/chicken.png,images/goat.png,images/goat.png,images/chicken.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,goat,goat,goat,goat,chicken,goat,goat,chicken,lion,lion,lion,lion,goat,chicken,lion,R,Y,all
12016_11,2,1/20/16,15:42,4.183436003,F,1,cup,none,2902,all,none,some,nonecup,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/flower.png,images/cup.png,images/cup.png,images/flower.png,cup,cup,cup,cup,flower,cup,cup,flower,barn,barn,barn,barn,cup,flower,barn,L,N,all
12016_11,3,1/20/16,15:42,4.183436003,F,1,trafficlight,all,1850,none,some,all,alltrafficlight,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/trafficlight.png,images/trafficlight.png,images/firetruck.png,images/firetruck.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,trafficlight,trafficlight,trafficlight,trafficlight,trafficlight,trafficlight,firetruck,firetruck,bus,bus,bus,bus,trafficlight,firetruck,bus,R,Y,all
12016_11,4,1/20/16,15:42,4.183436003,F,1,chair,some,3137,none,some,all,somechair,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/chair.png,images/fence.png,images/fence.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,chair,chair,chair,chair,chair,fence,fence,chair,toothbrush,toothbrush,toothbrush,toothbrush,chair,fence,toothbrush,R,N,all
12016_11,5,1/20/16,15:42,4.183436003,F,1,map,none,1990,some,none,all,nonemap,images/phone.png,images/map.png,images/phone.png,images/map.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/map.png,images/map.png,images/map.png,images/map.png,map,map,map,map,phone,map,phone,map,lamp,lamp,lamp,lamp,map,phone,lamp,R,N,all
12016_11,6,1/20/16,15:42,4.183436003,F,1,owl,some,1128,none,some,all,someowl,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/owl.png,images/frog.png,images/frog.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,owl,owl,owl,owl,owl,frog,frog,owl,fish,fish,fish,fish,owl,frog,fish,R,N,all
12016_11,7,1/20/16,15:42,4.183436003,F,1,butterfly,all,900,all,some,none,allbutterfly,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/partyhat.png,images/partyhat.png,images/key.png,images/key.png,images/key.png,images/key.png,butterfly,butterfly,butterfly,butterfly,butterfly,butterfly,partyhat,partyhat,key,key,key,key,butterfly,partyhat,key,L,Y,all
12016_11,8,1/20/16,15:42,4.183436003,F,1,zipper,some,2155,all,none,some,somezipper,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/zipper.png,images/zipper.png,images/shorts.png,images/shorts.png,zipper,zipper,zipper,zipper,zipper,zipper,shorts,shorts,purse,purse,purse,purse,zipper,shorts,purse,L,N,all
12016_11,9,1/20/16,15:42,4.183436003,F,1,orange,none,2912,some,none,all,noneorange,images/pear.png,images/orange.png,images/pear.png,images/orange.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,orange,orange,orange,orange,pear,orange,pear,orange,cookie,cookie,cookie,cookie,orange,pear,cookie,R,N,all
12016_11,10,1/20/16,15:42,4.183436003,F,1,cow,all,2493,some,none,all,allcow,images/cow.png,images/dog.png,images/dog.png,images/cow.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,cow,cow,cow,cow,cow,dog,dog,cow,duck,duck,duck,duck,cow,dog,duck,C,N,none
12016_11,11,1/20/16,15:42,4.183436003,F,1,carrot,none,2922,some,none,all,nonecarrot,images/strawberry.png,images/carrot.png,images/carrot.png,images/strawberry.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,carrot,carrot,carrot,carrot,strawberry,carrot,carrot,strawberry,cake,cake,cake,cake,carrot,strawberry,cake,R,N,all
12016_11,12,1/20/16,15:42,4.183436003,F,1,drum,some,2391,some,all,none,somedrum,images/drum.png,images/bell.png,images/bell.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,drum,drum,drum,drum,drum,bell,bell,drum,paintbrush,paintbrush,paintbrush,paintbrush,drum,bell,paintbrush,C,N,all
12016_11,13,1/20/16,15:42,4.183436003,F,1,boat,none,2463,some,none,all,noneboat,images/boat.png,images/guitar.png,images/guitar.png,images/boat.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,boat,boat,boat,boat,boat,guitar,guitar,boat,balloon,balloon,balloon,balloon,boat,guitar,balloon,C,Y,none
12016_11,14,1/20/16,15:42,4.183436003,F,1,bear,all,1888,none,all,some,allbear,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/cat.png,images/bear.png,images/cat.png,bear,bear,bear,bear,bear,cat,bear,cat,horse,horse,horse,horse,bear,cat,horse,C,Y,all
12016_11,15,1/20/16,15:42,4.183436003,F,1,popsicle,some,2015,some,none,all,somepopsicle,images/popsicle.png,images/apple.png,images/popsicle.png,images/apple.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,popsicle,popsicle,popsicle,popsicle,popsicle,apple,popsicle,apple,banana,banana,banana,banana,popsicle,apple,banana,R,N,all
12016_11,16,1/20/16,15:42,4.183436003,F,1,bucket,some,1700,some,none,all,somebucket,images/book.png,images/book.png,images/bucket.png,images/bucket.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,bucket,bucket,bucket,bucket,book,book,bucket,bucket,scissors,scissors,scissors,scissors,bucket,book,scissors,R,N,all
12016_11,17,1/20/16,15:42,4.183436003,F,1,monkey,none,2087,some,all,none,nonemonkey,images/monkey.png,images/monkey.png,images/bird.png,images/bird.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,monkey,monkey,monkey,monkey,monkey,monkey,bird,bird,tiger,tiger,tiger,tiger,monkey,bird,tiger,R,Y,none
12016_11,18,1/20/16,15:42,4.183436003,F,1,bee,none,3289,all,none,some,nonebee,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/present.png,images/present.png,images/present.png,images/present.png,images/spoon.png,images/bee.png,images/spoon.png,images/bee.png,bee,bee,bee,bee,spoon,bee,spoon,bee,present,present,present,present,bee,spoon,present,L,N,all
12016_11,19,1/20/16,15:42,4.183436003,F,1,comb,all,4255,none,all,some,allcomb,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/table.png,images/comb.png,images/table.png,comb,comb,comb,comb,comb,table,comb,table,fork,fork,fork,fork,comb,table,fork,L,N,none
12016_11,20,1/20/16,15:42,4.183436003,F,1,train,all,3125,some,none,all,alltrain,images/clock.png,images/train.png,images/clock.png,images/train.png,images/house.png,images/house.png,images/house.png,images/house.png,images/train.png,images/train.png,images/train.png,images/train.png,train,train,train,train,clock,train,clock,train,house,house,house,house,train,clock,house,C,N,none
12016_11,21,1/20/16,15:42,4.183436003,F,1,shirt,some,1365,all,none,some,someshirt,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shirt.png,images/shoe.png,images/shirt.png,images/shoe.png,shirt,shirt,shirt,shirt,shirt,shoe,shirt,shoe,glasses,glasses,glasses,glasses,shirt,shoe,glasses,L,N,all
12016_11,22,1/20/16,15:42,4.183436003,F,1,penguin,some,1707,all,some,none,somepenguin,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/turtle.png,images/turtle.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,penguin,penguin,penguin,penguin,penguin,penguin,turtle,turtle,giraffe,giraffe,giraffe,giraffe,penguin,turtle,giraffe,R,N,none
12016_11,23,1/20/16,15:42,4.183436003,F,1,bike,none,2790,some,none,all,nonebike,images/crayon.png,images/bike.png,images/crayon.png,images/bike.png,images/block.png,images/block.png,images/block.png,images/block.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,bike,bike,bike,bike,crayon,bike,crayon,bike,block,block,block,block,bike,crayon,block,L,N,some
12016_11,24,1/20/16,15:42,4.183436003,F,1,pig,some,2694,some,none,all,somepig,images/elephant.png,images/pig.png,images/elephant.png,images/pig.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,pig,pig,pig,pig,elephant,pig,elephant,pig,sheep,sheep,sheep,sheep,pig,elephant,sheep,L,Y,some
12016_11,25,1/20/16,15:42,4.183436003,F,1,watch,some,4083,none,all,some,somewatch,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/sock.png,images/sock.png,watch,watch,watch,watch,watch,watch,sock,sock,necklace,necklace,necklace,necklace,watch,sock,necklace,R,Y,some
12016_11,26,1/20/16,15:42,4.183436003,F,1,teddybear,none,2342,some,all,none,noneteddybear,images/teddybear.png,images/pencil.png,images/pencil.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,teddybear,teddybear,teddybear,teddybear,teddybear,pencil,pencil,teddybear,soccer,soccer,soccer,soccer,teddybear,pencil,soccer,L,N,some
12016_11,27,1/20/16,15:42,4.183436003,F,1,pretzel,all,5855,none,some,all,allpretzel,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pretzel.png,images/donut.png,images/pretzel.png,images/donut.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,pretzel,pretzel,pretzel,pretzel,pretzel,donut,pretzel,donut,pizza,pizza,pizza,pizza,pretzel,donut,pizza,R,Y,all
12016_11,28,1/20/16,15:42,4.183436003,F,1,tree,all,2232,none,some,all,alltree,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/stroller.png,images/tree.png,images/tree.png,images/stroller.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,tree,tree,tree,tree,stroller,tree,tree,stroller,cupcake,cupcake,cupcake,cupcake,tree,stroller,cupcake,C,N,some
12016_11,29,1/20/16,15:42,4.183436003,F,1,mitten,none,3800,some,all,none,nonemitten,images/mitten.png,images/mitten.png,images/hat.png,images/hat.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,mitten,mitten,mitten,mitten,mitten,mitten,hat,hat,dress,dress,dress,dress,mitten,hat,dress,C,N,all
12016_11,30,1/20/16,15:42,4.183436003,F,1,car,all,4311,none,some,all,allcar,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plane.png,images/car.png,images/plane.png,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,car,car,car,car,plane,car,plane,car,plate,plate,plate,plate,car,plane,plate,R,Y,all
12016_12,1,1/20/16,16:01,4.27926078,M,1,sheep,all,3679,all,none,some,allsheep,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/sheep.png,images/sheep.png,images/duck.png,images/duck.png,sheep,sheep,sheep,sheep,sheep,sheep,duck,duck,goat,goat,goat,goat,sheep,duck,goat,L,Y,all
12016_12,2,1/20/16,16:01,4.27926078,M,1,flower,some,5400,all,none,some,someflower,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/partyhat.png,images/flower.png,images/partyhat.png,images/flower.png,flower,flower,flower,flower,partyhat,flower,partyhat,flower,fork,fork,fork,fork,flower,partyhat,fork,L,N,all
12016_12,3,1/20/16,16:01,4.27926078,M,1,pizza,some,4011,none,all,some,somepizza,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/banana.png,images/banana.png,pizza,pizza,pizza,pizza,pizza,pizza,banana,banana,pretzel,pretzel,pretzel,pretzel,pizza,banana,pretzel,C,N,all
12016_12,4,1/20/16,16:01,4.27926078,M,1,plate,all,1173,all,some,none,allplate,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/table.png,images/plate.png,images/plate.png,images/table.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,plate,plate,plate,plate,table,plate,plate,table,clock,clock,clock,clock,plate,table,clock,L,Y,all
12016_12,5,1/20/16,16:01,4.27926078,M,1,owl,all,1356,some,all,none,allowl,images/owl.png,images/owl.png,images/giraffe.png,images/giraffe.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,owl,owl,owl,owl,owl,owl,giraffe,giraffe,fish,fish,fish,fish,owl,giraffe,fish,C,Y,all
12016_12,6,1/20/16,16:01,4.27926078,M,1,monkey,some,944,some,all,none,somemonkey,images/cow.png,images/monkey.png,images/monkey.png,images/cow.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,monkey,monkey,monkey,monkey,cow,monkey,monkey,cow,horse,horse,horse,horse,monkey,cow,horse,C,N,all
12016_12,7,1/20/16,16:01,4.27926078,M,1,scissors,all,1898,none,all,some,allscissors,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/pencil.png,images/scissors.png,images/pencil.png,scissors,scissors,scissors,scissors,scissors,pencil,scissors,pencil,bike,bike,bike,bike,scissors,pencil,bike,C,Y,all
12016_12,8,1/20/16,16:01,4.27926078,M,1,lamp,some,3306,none,some,all,somelamp,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/plane.png,images/lamp.png,images/plane.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,lamp,lamp,lamp,lamp,plane,lamp,plane,lamp,comb,comb,comb,comb,lamp,plane,comb,R,N,all
12016_12,9,1/20/16,16:01,4.27926078,M,1,bucket,none,7853,some,none,all,nonebucket,images/book.png,images/book.png,images/bucket.png,images/bucket.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,bucket,bucket,bucket,bucket,book,book,bucket,bucket,crayon,crayon,crayon,crayon,bucket,book,crayon,R,N,all
