sub_id,trial_num,dot,time,age,sex,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
1816_6,27,1/8/16,16:38,4.473648186,Female,apple,all,2969,some,all,none,allapple,images/apple.png,images/cookie.png,images/cookie.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,apple,apple,apple,apple,apple,cookie,cookie,apple,pear,pear,pear,pear,apple,cookie,pear,C,Y,all
1816_6,28,1/8/16,16:38,4.473648186,Female,penguin,none,3508,all,some,none,nonepenguin,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/monkey.png,images/monkey.png,images/penguin.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,penguin,penguin,penguin,penguin,penguin,monkey,monkey,penguin,turtle,turtle,turtle,turtle,penguin,monkey,turtle,L,N,all
1816_6,29,1/8/16,16:38,4.473648186,Female,barn,all,2146,none,some,all,allbarn,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/barn.png,images/barn.png,images/house.png,images/house.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,barn,barn,barn,barn,barn,barn,house,house,clock,clock,clock,clock,barn,house,clock,R,Y,all
1816_6,30,1/8/16,16:38,4.473648186,Female,comb,none,4027,some,all,none,nonecomb,images/comb.png,images/comb.png,images/key.png,images/key.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,comb,comb,comb,comb,comb,comb,key,key,bee,bee,bee,bee,comb,key,bee,C,N,all
11016_1,1,1/10/16,12:16,4.635181383,Male,car,none,11061,some,none,all,nonecar,images/car.png,images/toothbrush.png,images/car.png,images/toothbrush.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/car.png,images/car.png,images/car.png,images/car.png,car,car,car,car,car,toothbrush,car,toothbrush,spoon,spoon,spoon,spoon,car,toothbrush,spoon,R,N,all
11016_1,2,1/10/16,12:16,4.635181383,Male,owl,some,1900,none,some,all,someowl,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/owl.png,images/owl.png,images/cow.png,images/cow.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,owl,owl,owl,owl,owl,owl,cow,cow,elephant,elephant,elephant,elephant,owl,cow,elephant,R,N,all
11016_1,3,1/10/16,12:16,4.635181383,Male,necklace,all,2069,some,all,none,allnecklace,images/necklace.png,images/shoe.png,images/necklace.png,images/shoe.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,necklace,necklace,necklace,necklace,necklace,shoe,necklace,shoe,sock,sock,sock,sock,necklace,shoe,sock,C,Y,all
11016_1,4,1/10/16,12:16,4.635181383,Male,bell,all,1856,all,none,some,allbell,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/bell.png,images/bell.png,images/teddybear.png,images/teddybear.png,bell,bell,bell,bell,bell,bell,teddybear,teddybear,guitar,guitar,guitar,guitar,bell,teddybear,guitar,L,Y,all
11016_1,5,1/10/16,12:16,4.635181383,Male,key,all,2007,none,some,all,allkey,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/key.png,images/fork.png,images/fork.png,images/key.png,images/key.png,images/key.png,images/key.png,images/key.png,key,key,key,key,key,fork,fork,key,comb,comb,comb,comb,key,fork,comb,R,Y,all
11016_1,6,1/10/16,12:16,4.635181383,Male,watch,all,2040,some,none,all,allwatch,images/watch.png,images/shirt.png,images/watch.png,images/shirt.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,watch,watch,watch,watch,watch,shirt,watch,shirt,hat,hat,hat,hat,watch,shirt,hat,R,Y,all
11016_1,7,1/10/16,12:16,4.635181383,Male,cake,none,1845,all,some,none,nonecake,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cookie.png,images/cake.png,images/cookie.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,cake,cake,cake,cake,cake,cookie,cake,cookie,banana,banana,banana,banana,cake,cookie,banana,L,N,all
11016_1,8,1/10/16,12:16,4.635181383,Male,butterfly,all,5308,some,none,all,allbutterfly,images/stroller.png,images/butterfly.png,images/stroller.png,images/butterfly.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,butterfly,butterfly,butterfly,butterfly,stroller,butterfly,stroller,butterfly,plate,plate,plate,plate,butterfly,stroller,plate,R,Y,all
11016_1,9,1/10/16,12:16,4.635181383,Male,glasses,none,5671,none,some,all,noneglasses,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/zipper.png,images/glasses.png,images/zipper.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,glasses,glasses,glasses,glasses,zipper,glasses,zipper,glasses,mitten,mitten,mitten,mitten,glasses,zipper,mitten,R,N,all
11016_1,10,1/10/16,12:16,4.635181383,Male,phone,none,1130,all,none,some,nonephone,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/phone.png,images/phone.png,images/train.png,images/train.png,phone,phone,phone,phone,phone,phone,train,train,fence,fence,fence,fence,phone,train,fence,L,N,all
11016_1,11,1/10/16,12:16,4.635181383,Male,bee,some,9586,all,none,some,somebee,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/table.png,images/table.png,images/table.png,images/table.png,images/bee.png,images/firetruck.png,images/firetruck.png,images/bee.png,bee,bee,bee,bee,bee,firetruck,firetruck,bee,table,table,table,table,bee,firetruck,table,R,Y,some
11016_1,12,1/10/16,12:16,4.635181383,Male,goat,none,1042,all,some,none,nonegoat,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/monkey.png,images/monkey.png,images/goat.png,images/goat.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,goat,goat,goat,goat,monkey,monkey,goat,goat,turtle,turtle,turtle,turtle,goat,monkey,turtle,L,N,all
11016_1,13,1/10/16,12:16,4.635181383,Male,duck,some,4332,none,all,some,someduck,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/lion.png,images/lion.png,images/duck.png,duck,duck,duck,duck,duck,lion,lion,duck,penguin,penguin,penguin,penguin,duck,lion,penguin,C,N,all
11016_1,14,1/10/16,12:16,4.635181383,Male,purse,none,7431,none,some,all,nonepurse,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/shorts.png,images/shorts.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,purse,purse,purse,purse,shorts,shorts,purse,purse,dress,dress,dress,dress,purse,shorts,dress,R,N,all
11016_1,15,1/10/16,12:16,4.635181383,Male,plane,some,1053,none,some,all,someplane,images/house.png,images/house.png,images/house.png,images/house.png,images/lamp.png,images/plane.png,images/plane.png,images/lamp.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,plane,plane,plane,plane,lamp,plane,plane,lamp,house,house,house,house,plane,lamp,house,R,N,all
11016_1,16,1/10/16,12:16,4.635181383,Male,orange,some,1617,some,none,all,someorange,images/orange.png,images/pear.png,images/pear.png,images/orange.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,orange,orange,orange,orange,orange,pear,pear,orange,donut,donut,donut,donut,orange,pear,donut,R,N,all
11016_1,17,1/10/16,12:16,4.635181383,Male,bird,all,3009,none,some,all,allbird,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/bird.png,images/tiger.png,images/bird.png,images/tiger.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,bird,bird,bird,bird,bird,tiger,bird,tiger,fish,fish,fish,fish,bird,tiger,fish,R,Y,all
11016_1,18,1/10/16,12:16,4.635181383,Male,crayon,none,1053,all,some,none,nonecrayon,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bucket.png,images/crayon.png,images/bucket.png,images/book.png,images/book.png,images/book.png,images/book.png,crayon,crayon,crayon,crayon,crayon,bucket,crayon,bucket,book,book,book,book,crayon,bucket,book,L,N,all
11016_1,19,1/10/16,12:16,4.635181383,Male,chair,some,2143,all,some,none,somechair,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/map.png,images/chair.png,images/chair.png,images/map.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,chair,chair,chair,chair,map,chair,chair,map,barn,barn,barn,barn,chair,map,barn,C,Y,some
11016_1,20,1/10/16,12:16,4.635181383,Male,apple,none,1046,none,some,all,noneapple,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/carrot.png,images/apple.png,images/apple.png,images/carrot.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,apple,apple,apple,apple,carrot,apple,apple,carrot,pizza,pizza,pizza,pizza,apple,carrot,pizza,R,N,all
11016_1,21,1/10/16,12:16,4.635181383,Male,sheep,some,1835,all,none,some,somesheep,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/cat.png,images/sheep.png,images/cat.png,images/sheep.png,sheep,sheep,sheep,sheep,cat,sheep,cat,sheep,chicken,chicken,chicken,chicken,sheep,cat,chicken,L,N,all
11016_1,22,1/10/16,12:16,4.635181383,Male,tree,some,1524,some,none,all,sometree,images/tree.png,images/clock.png,images/tree.png,images/clock.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,tree,tree,tree,tree,tree,clock,tree,clock,flower,flower,flower,flower,tree,clock,flower,R,N,all
11016_1,23,1/10/16,12:16,4.635181383,Male,cupcake,some,1574,some,none,all,somecupcake,images/cupcake.png,images/cupcake.png,images/bus.png,images/bus.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,cupcake,cupcake,cupcake,cupcake,cupcake,cupcake,bus,bus,cup,cup,cup,cup,cupcake,bus,cup,R,N,all
11016_1,24,1/10/16,12:16,4.635181383,Male,present,all,1417,some,none,all,allpresent,images/partyhat.png,images/partyhat.png,images/present.png,images/present.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/present.png,images/present.png,images/present.png,images/present.png,present,present,present,present,partyhat,partyhat,present,present,trafficlight,trafficlight,trafficlight,trafficlight,present,partyhat,trafficlight,R,Y,all
11016_1,25,1/10/16,12:16,4.635181383,Male,boat,none,979,all,some,none,noneboat,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/paintbrush.png,images/paintbrush.png,images/block.png,images/block.png,images/block.png,images/block.png,boat,boat,boat,boat,boat,boat,paintbrush,paintbrush,block,block,block,block,boat,paintbrush,block,L,N,all
11016_1,26,1/10/16,12:16,4.635181383,Male,giraffe,some,3773,all,some,none,somegiraffe,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/frog.png,images/frog.png,images/giraffe.png,images/giraffe.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,giraffe,giraffe,giraffe,giraffe,frog,frog,giraffe,giraffe,dog,dog,dog,dog,giraffe,frog,dog,C,Y,some
11016_1,27,1/10/16,12:16,4.635181383,Male,pretzel,all,2163,none,all,some,allpretzel,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/popsicle.png,images/popsicle.png,pretzel,pretzel,pretzel,pretzel,pretzel,pretzel,popsicle,popsicle,strawberry,strawberry,strawberry,strawberry,pretzel,popsicle,strawberry,C,Y,all
11016_1,28,1/10/16,12:16,4.635181383,Male,balloon,all,2039,all,none,some,allballoon,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/drum.png,images/balloon.png,images/balloon.png,images/drum.png,balloon,balloon,balloon,balloon,drum,balloon,balloon,drum,soccer,soccer,soccer,soccer,balloon,drum,soccer,L,Y,all
11016_1,29,1/10/16,12:16,4.635181383,Male,pig,none,2773,some,none,all,nonepig,images/pig.png,images/pig.png,images/bear.png,images/bear.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,pig,pig,pig,pig,pig,pig,bear,bear,horse,horse,horse,horse,pig,bear,horse,R,N,all
11016_1,30,1/10/16,12:16,4.635181383,Male,bike,all,1140,some,none,all,allbike,images/bike.png,images/scissors.png,images/bike.png,images/scissors.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,bike,bike,bike,bike,bike,scissors,bike,scissors,pencil,pencil,pencil,pencil,bike,scissors,pencil,R,Y,all
11016_2,1,1/10/16,12:39,3.707049966,Female,chicken,some,3024,all,none,some,somechicken,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/chicken.png,images/goat.png,images/chicken.png,images/goat.png,chicken,chicken,chicken,chicken,chicken,goat,chicken,goat,turtle,turtle,turtle,turtle,chicken,goat,turtle,L,N,all
11016_2,2,1/10/16,12:39,3.707049966,Female,soccer,some,2366,none,some,all,somesoccer,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/teddybear.png,images/soccer.png,images/soccer.png,images/teddybear.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,soccer,soccer,soccer,soccer,teddybear,soccer,soccer,teddybear,paintbrush,paintbrush,paintbrush,paintbrush,soccer,teddybear,paintbrush,R,N,all
11016_2,3,1/10/16,12:39,3.707049966,Female,banana,none,2239,all,none,some,nonebanana,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/banana.png,images/banana.png,images/cake.png,images/cake.png,banana,banana,banana,banana,banana,banana,cake,cake,carrot,carrot,carrot,carrot,banana,cake,carrot,L,N,all
11016_2,4,1/10/16,12:39,3.707049966,Female,pretzel,some,4336,all,some,none,somepretzel,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/popsicle.png,images/popsicle.png,images/pretzel.png,images/pretzel.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,pretzel,pretzel,pretzel,pretzel,popsicle,popsicle,pretzel,pretzel,pizza,pizza,pizza,pizza,pretzel,popsicle,pizza,L,N,all
11016_2,5,1/10/16,12:39,3.707049966,Female,monkey,none,1598,all,some,none,nonemonkey,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/penguin.png,images/penguin.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,monkey,monkey,monkey,monkey,monkey,monkey,penguin,penguin,horse,horse,horse,horse,monkey,penguin,horse,L,N,all
11016_2,6,1/10/16,12:39,3.707049966,Female,bike,all,2429,some,all,none,allbike,images/drum.png,images/drum.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,bike,bike,bike,bike,drum,drum,bike,bike,pencil,pencil,pencil,pencil,bike,drum,pencil,C,Y,all
11016_2,7,1/10/16,12:39,3.707049966,Female,present,some,1739,all,some,none,somepresent,images/present.png,images/present.png,images/present.png,images/present.png,images/barn.png,images/barn.png,images/present.png,images/present.png,images/car.png,images/car.png,images/car.png,images/car.png,present,present,present,present,barn,barn,present,present,car,car,car,car,present,barn,car,L,N,all
11016_2,8,1/10/16,12:39,3.707049966,Female,sheep,all,1782,all,some,none,allsheep,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/owl.png,images/owl.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,sheep,sheep,sheep,sheep,sheep,sheep,owl,owl,fish,fish,fish,fish,sheep,owl,fish,L,Y,all
11016_2,9,1/10/16,12:39,3.707049966,Female,dog,all,2028,all,none,some,alldog,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/giraffe.png,images/dog.png,images/dog.png,images/giraffe.png,dog,dog,dog,dog,giraffe,dog,dog,giraffe,bear,bear,bear,bear,dog,giraffe,bear,L,Y,all
11016_2,10,1/10/16,12:39,3.707049966,Female,cat,all,2695,all,some,none,allcat,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/elephant.png,images/cat.png,images/cat.png,images/elephant.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,cat,cat,cat,cat,elephant,cat,cat,elephant,bird,bird,bird,bird,cat,elephant,bird,L,Y,all
11016_2,11,1/10/16,12:39,3.707049966,Female,house,all,2626,all,none,some,allhouse,images/house.png,images/house.png,images/house.png,images/house.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/house.png,images/comb.png,images/house.png,images/comb.png,house,house,house,house,house,comb,house,comb,toothbrush,toothbrush,toothbrush,toothbrush,house,comb,toothbrush,L,Y,all
11016_2,12,1/10/16,12:39,3.707049966,Female,shorts,some,2103,none,some,all,someshorts,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shorts.png,images/hat.png,images/hat.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,shorts,shorts,shorts,shorts,shorts,hat,hat,shorts,shoe,shoe,shoe,shoe,shorts,hat,shoe,R,N,all
11016_2,13,1/10/16,12:39,3.707049966,Female,shirt,all,3015,all,some,none,allshirt,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,images/mitten.png,images/shirt.png,images/mitten.png,images/shirt.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,shirt,shirt,shirt,shirt,mitten,shirt,mitten,shirt,purse,purse,purse,purse,shirt,mitten,purse,L,Y,all
11016_2,14,1/10/16,12:39,3.707049966,Female,block,some,2039,some,none,all,someblock,images/block.png,images/block.png,images/balloon.png,images/balloon.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/block.png,images/block.png,images/block.png,images/block.png,block,block,block,block,block,block,balloon,balloon,boat,boat,boat,boat,block,balloon,boat,R,N,all
11016_2,15,1/10/16,12:39,3.707049966,Female,apple,all,1874,none,all,some,allapple,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/orange.png,images/orange.png,images/apple.png,images/apple.png,apple,apple,apple,apple,orange,orange,apple,apple,donut,donut,donut,donut,apple,orange,donut,C,Y,all
11016_2,16,1/10/16,12:39,3.707049966,Female,stroller,some,2552,all,some,none,somestroller,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/spoon.png,images/spoon.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,stroller,stroller,stroller,stroller,stroller,stroller,spoon,spoon,partyhat,partyhat,partyhat,partyhat,stroller,spoon,partyhat,L,N,all
11016_2,17,1/10/16,12:39,3.707049966,Female,key,all,3664,all,none,some,allkey,images/key.png,images/key.png,images/key.png,images/key.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/firetruck.png,images/key.png,images/key.png,images/firetruck.png,key,key,key,key,firetruck,key,key,firetruck,bus,bus,bus,bus,key,firetruck,bus,L,Y,all
11016_2,18,1/10/16,12:39,3.707049966,Female,watch,some,2554,all,some,none,somewatch,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/necklace.png,images/watch.png,images/necklace.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,watch,watch,watch,watch,watch,necklace,watch,necklace,sock,sock,sock,sock,watch,necklace,sock,L,N,all
11016_2,19,1/10/16,12:39,3.707049966,Female,trafficlight,some,2037,none,some,all,sometrafficlight,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/chair.png,images/chair.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,trafficlight,trafficlight,trafficlight,trafficlight,chair,chair,trafficlight,trafficlight,plane,plane,plane,plane,trafficlight,chair,plane,R,N,all
11016_2,20,1/10/16,12:39,3.707049966,Female,duck,all,4778,all,none,some,allduck,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/duck.png,images/cow.png,images/duck.png,images/cow.png,duck,duck,duck,duck,duck,cow,duck,cow,lion,lion,lion,lion,duck,cow,lion,L,Y,all
11016_2,21,1/10/16,12:39,3.707049966,Female,tree,some,1709,none,all,some,sometree,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/fork.png,images/fork.png,images/tree.png,images/tree.png,tree,tree,tree,tree,fork,fork,tree,tree,butterfly,butterfly,butterfly,butterfly,tree,fork,butterfly,C,N,all
11016_2,22,1/10/16,12:39,3.707049966,Female,map,none,2563,some,none,all,nonemap,images/map.png,images/map.png,images/lamp.png,images/lamp.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/map.png,images/map.png,images/map.png,images/map.png,map,map,map,map,map,map,lamp,lamp,bee,bee,bee,bee,map,lamp,bee,R,N,all
11016_2,23,1/10/16,12:39,3.707049966,Female,clock,none,2617,all,some,none,noneclock,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/train.png,images/clock.png,images/clock.png,images/train.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,clock,clock,clock,clock,train,clock,clock,train,phone,phone,phone,phone,clock,train,phone,L,N,all
11016_2,24,1/10/16,12:39,3.707049966,Female,flower,none,1752,some,all,none,noneflower,images/cup.png,images/flower.png,images/cup.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,flower,flower,flower,flower,cup,flower,cup,flower,cupcake,cupcake,cupcake,cupcake,flower,cup,cupcake,C,N,all
11016_2,25,1/10/16,12:39,3.707049966,Female,table,none,2657,some,none,all,nonetable,images/fence.png,images/fence.png,images/table.png,images/table.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/table.png,images/table.png,images/table.png,images/table.png,table,table,table,table,fence,fence,table,table,plate,plate,plate,plate,table,fence,plate,R,N,all
11016_2,26,1/10/16,12:39,3.707049966,Female,dress,none,2001,all,none,some,nonedress,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/zipper.png,images/dress.png,images/dress.png,images/zipper.png,dress,dress,dress,dress,zipper,dress,dress,zipper,glasses,glasses,glasses,glasses,dress,zipper,glasses,L,N,all
11016_2,27,1/10/16,12:39,3.707049966,Female,pig,none,1778,all,none,some,nonepig,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/pig.png,images/frog.png,images/pig.png,images/frog.png,pig,pig,pig,pig,pig,frog,pig,frog,tiger,tiger,tiger,tiger,pig,frog,tiger,L,N,all
11016_2,28,1/10/16,12:39,3.707049966,Female,guitar,none,2187,none,all,some,noneguitar,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/scissors.png,images/scissors.png,guitar,guitar,guitar,guitar,guitar,guitar,scissors,scissors,crayon,crayon,crayon,crayon,guitar,scissors,crayon,C,N,all
11016_2,29,1/10/16,12:39,3.707049966,Female,strawberry,none,1907,all,some,none,nonestrawberry,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/pear.png,images/strawberry.png,images/strawberry.png,images/pear.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,strawberry,strawberry,strawberry,strawberry,pear,strawberry,strawberry,pear,cookie,cookie,cookie,cookie,strawberry,pear,cookie,L,N,all
11016_2,30,1/10/16,12:39,3.707049966,Female,bell,all,1629,none,all,some,allbell,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/book.png,images/book.png,images/bell.png,images/bell.png,bell,bell,bell,bell,book,book,bell,bell,bucket,bucket,bucket,bucket,bell,book,bucket,C,Y,all
11016_3,1,1/10/16,12:59,3.457905544,Female,car,none,4780,none,all,some,nonecar,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/toothbrush.png,images/car.png,images/toothbrush.png,car,car,car,car,car,toothbrush,car,toothbrush,partyhat,partyhat,partyhat,partyhat,car,toothbrush,partyhat,C,N,all
11016_3,2,1/10/16,12:59,3.457905544,Female,pizza,all,207,some,none,all,allpizza,images/strawberry.png,images/pizza.png,images/pizza.png,images/strawberry.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,pizza,pizza,pizza,pizza,strawberry,pizza,pizza,strawberry,cookie,cookie,cookie,cookie,pizza,strawberry,cookie,C,N,none
11016_3,3,1/10/16,12:59,3.457905544,Female,cat,some,4002,all,none,some,somecat,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/elephant.png,images/cat.png,images/elephant.png,images/cat.png,cat,cat,cat,cat,elephant,cat,elephant,cat,penguin,penguin,penguin,penguin,cat,elephant,penguin,L,N,all
11016_3,4,1/10/16,12:59,3.457905544,Female,glasses,none,4803,all,some,none,noneglasses,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/mitten.png,images/mitten.png,images/glasses.png,images/glasses.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,glasses,glasses,glasses,glasses,mitten,mitten,glasses,glasses,dress,dress,dress,dress,glasses,mitten,dress,C,N,some
11016_3,5,1/10/16,12:59,3.457905544,Female,trafficlight,none,5802,none,some,all,nonetrafficlight,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/bee.png,images/trafficlight.png,images/bee.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,trafficlight,trafficlight,trafficlight,trafficlight,bee,trafficlight,bee,trafficlight,plate,plate,plate,plate,trafficlight,bee,plate,C,N,some
11016_3,6,1/10/16,12:59,3.457905544,Female,train,none,5174,all,none,some,nonetrain,images/train.png,images/train.png,images/train.png,images/train.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/fork.png,images/fork.png,images/train.png,images/train.png,train,train,train,train,fork,fork,train,train,fence,fence,fence,fence,train,fork,fence,L,N,all
11016_3,7,1/10/16,12:59,3.457905544,Female,turtle,all,263,all,some,none,allturtle,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/lion.png,images/turtle.png,images/lion.png,images/turtle.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,turtle,turtle,turtle,turtle,lion,turtle,lion,turtle,frog,frog,frog,frog,turtle,lion,frog,C,N,some
